delivery_partner,package_type,delivery_mode,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,vehicle_type_bike,vehicle_type_ev bike,vehicle_type_ev van,vehicle_type_scooter,vehicle_type_truck,vehicle_type_van,region_central,region_east,region_north,region_south,region_west,weather_condition_clear,weather_condition_cold,weather_condition_foggy,weather_condition_hot,weather_condition_rainy,weather_condition_stormy,time_diff,speed,cost_per_km
6,1,3,212.7,43.15,1.6666666666666666e-12,4.444444444444445e-12,0,1,3,1192.95,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-2.777777777777778e-12,127620000000000.0,5.608603667136813
8,3,1,148.9,35.34,1.6666666666666666e-12,2.2222222222222224e-12,0,1,5,950.52,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,-5.555555555555558e-13,89340000000000.02,6.383613163196776
7,2,0,297.1,1.92,1.6666666666666666e-12,1.9444444444444445e-12,0,1,4,1551.76,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,-2.777777777777779e-13,178260000000000.03,5.223022551329518
1,4,0,150.7,14.28,1.9444444444444445e-12,1.3888888888888889e-12,1,0,2,846.34,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,5.555555555555556e-13,77502857142857.14,5.616058394160585
3,2,1,41.2,4.22,8.333333333333333e-13,2.2222222222222224e-12,0,1,3,318.66,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-1.388888888888889e-12,49440000000000.01,7.734466019417476
1,8,1,11.9,36.65,8.333333333333333e-13,2.2222222222222224e-12,0,1,5,269.45,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,-1.388888888888889e-12,14280000000000.002,22.642857142857142
3,8,3,201.3,45.46,1.6666666666666666e-12,4.444444444444445e-12,0,1,5,1142.88,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,-2.777777777777778e-12,120780000000000.02,5.677496274217586
5,5,3,125.0,23.88,5.555555555555556e-13,4.444444444444445e-12,0,1,5,696.64,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,-3.888888888888889e-12,225000000000000.0,5.57312
8,8,2,203.0,29.21,2.5e-12,6.666666666666666e-12,0,1,5,1102.63,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-4.166666666666667e-12,81200000000000.0,5.431674876847291
8,8,0,194.1,37.26,1.1111111111111112e-12,1.3888888888888889e-12,0,1,3,1132.28,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,-2.777777777777777e-13,174689999999999.97,5.833487892838743
0,6,3,116.3,0.67,1.3888888888888889e-12,4.444444444444445e-12,0,1,3,582.49,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,-3.055555555555556e-12,83736000000000.0,5.008512467755804
1,8,3,113.3,18.7,1.9444444444444445e-12,4.444444444444445e-12,0,1,3,622.6,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,-2.5000000000000003e-12,58268571428571.43,5.495145631067961
2,7,0,145.2,6.31,1.3888888888888889e-12,1.1111111111111112e-12,1,0,2,794.93,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,2.777777777777777e-13,104544000000000.0,5.474724517906336
2,4,2,137.5,26.42,1.3888888888888889e-12,6.666666666666666e-12,0,1,4,766.76,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-5.2777777777777776e-12,99000000000000.0,5.576436363636364
0,4,2,65.8,6.22,5.555555555555556e-13,6.666666666666666e-12,0,1,5,347.66,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-6.1111111111111105e-12,118439999999999.98,5.283586626139818
4,2,3,5.4,46.74,1.1111111111111112e-12,4.444444444444445e-12,0,1,3,167.22,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-3.3333333333333335e-12,4860000000000.0,30.966666666666665
1,8,1,249.1,25.9,3.888888888888889e-12,2.2222222222222224e-12,1,0,2,1423.2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1.6666666666666666e-12,64054285714285.71,5.713368125250904
0,7,3,251.0,44.62,1.9444444444444445e-12,4.444444444444445e-12,0,1,3,1388.86,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-2.5000000000000003e-12,129085714285714.28,5.533306772908366
6,2,3,220.6,27.55,1.1111111111111112e-12,4.444444444444445e-12,0,1,4,1185.65,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,-3.3333333333333335e-12,198539999999999.97,5.374660018132367
1,6,2,118.0,41.07,1.1111111111111112e-12,6.666666666666666e-12,0,1,3,713.21,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,-5.555555555555555e-12,106200000000000.0,6.044152542372881
5,3,1,155.5,7.49,1.1111111111111112e-12,2.2222222222222224e-12,0,1,5,899.97,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,-1.1111111111111112e-12,139949999999999.98,5.787588424437299
5,8,1,13.1,13.91,2.2222222222222224e-12,2.2222222222222224e-12,1,2,1,207.23,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0.0,5894999999999.999,15.819083969465648
8,7,2,285.9,2.13,2.7777777777777777e-12,6.666666666666666e-12,0,1,4,1435.89,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,-3.888888888888889e-12,102924000000000.0,5.022350472193075
1,0,1,95.4,49.52,1.3888888888888889e-12,2.2222222222222224e-12,0,1,4,726.58,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-8.333333333333335e-13,68688000000000.01,7.616142557651991
1,2,0,203.9,2.15,2.2222222222222224e-12,1.6666666666666666e-12,1,2,1,1075.95,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,5.555555555555558e-13,91755000000000.0,5.276851397743992
8,2,3,135.1,0.67,1.9444444444444445e-12,4.444444444444445e-12,0,1,5,676.85,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-2.5000000000000003e-12,69480000000000.0,5.0099925980755
5,2,0,23.3,25.23,2.777777777777778e-13,5.555555555555556e-13,0,1,4,242.19,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,-2.777777777777778e-13,83880000000000.0,10.39442060085837
5,2,0,207.8,46.01,1.6666666666666666e-12,1.6666666666666666e-12,1,0,3,1227.03,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.0,124680000000000.02,5.904860442733397
0,2,3,73.3,33.23,2.2222222222222224e-12,4.444444444444445e-12,0,1,3,466.19,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-2.2222222222222224e-12,32984999999999.996,6.360027285129605
4,7,1,189.3,7.76,1.9444444444444445e-12,2.2222222222222224e-12,0,1,5,1069.78,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-2.777777777777779e-13,97354285714285.72,5.6512414157422075
6,5,3,252.3,20.96,1.6666666666666666e-12,4.444444444444445e-12,0,1,5,1324.38,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,-2.777777777777778e-12,151380000000000.03,5.24922711058264
0,4,1,107.3,19.8,2.2222222222222224e-12,2.2222222222222224e-12,1,0,3,695.9,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,48284999999999.99,6.485554520037279
0,8,2,258.8,44.53,2.5e-12,6.666666666666666e-12,0,1,4,1427.59,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,-4.166666666666667e-12,103520000000000.02,5.516190108191653
7,6,2,110.7,20.41,1.6666666666666666e-12,6.666666666666666e-12,0,1,4,614.73,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,-5e-12,66420000000000.01,5.553116531165312
0,4,2,111.7,11.78,1.1111111111111112e-12,6.666666666666666e-12,0,1,5,593.84,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-5.555555555555555e-12,100530000000000.0,5.316383169203223
2,8,3,269.8,14.3,2.5e-12,4.444444444444445e-12,0,1,3,1391.9,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-1.944444444444445e-12,107920000000000.02,5.159006671608599
2,4,2,214.0,42.4,3.0555555555555552e-12,6.666666666666666e-12,0,1,3,1197.2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-3.611111111111111e-12,70036363636363.64,5.594392523364486
0,2,1,179.1,27.58,1.6666666666666666e-12,2.2222222222222224e-12,0,1,5,1078.24,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,-5.555555555555558e-13,107460000000000.0,6.020323841429369
1,6,0,42.8,3.59,1.6666666666666666e-12,5.555555555555556e-13,1,2,1,274.77,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1.111111111111111e-12,25680000000000.0,6.419859813084112
8,8,1,14.8,36.95,8.333333333333333e-13,2.2222222222222224e-12,0,1,5,284.85,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,-1.388888888888889e-12,17760000000000.0,19.24662162162162
3,8,3,214.6,45.96,2.7777777777777777e-12,4.444444444444445e-12,0,1,5,1210.88,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-1.666666666666667e-12,77256000000000.0,5.642497670083878
0,3,3,125.6,45.43,2.5e-12,4.444444444444445e-12,0,1,5,764.29,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-1.944444444444445e-12,50240000000000.0,6.085111464968153
7,8,0,21.4,14.47,5.555555555555556e-13,5.555555555555556e-13,1,0,2,200.41,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,38519999999999.99,9.364953271028037
2,1,3,23.6,14.62,5.555555555555556e-13,4.444444444444445e-12,0,1,5,161.86,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,-3.888888888888889e-12,42480000000000.0,6.8584745762711865
3,2,3,6.9,26.59,1.1111111111111112e-12,4.444444444444445e-12,0,1,5,114.27,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,-3.3333333333333335e-12,6210000000000.0,16.56086956521739
8,4,3,153.3,13.53,2.5e-12,4.444444444444445e-12,0,1,4,807.09,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,-1.944444444444445e-12,61320000000000.01,5.264774951076321
4,1,2,236.2,35.28,2.2222222222222224e-12,6.666666666666666e-12,0,1,5,1286.84,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-4.444444444444444e-12,106289999999999.98,5.44809483488569
0,2,2,224.0,39.14,2.5e-12,6.666666666666666e-12,0,1,4,1237.42,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-4.166666666666667e-12,89600000000000.0,5.524196428571429
4,4,2,78.9,41.77,1.3888888888888889e-12,6.666666666666666e-12,0,1,5,519.81,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,-5.2777777777777776e-12,56808000000000.01,6.588212927756653
4,0,3,204.5,34.66,1.3888888888888889e-12,4.444444444444445e-12,0,1,4,1126.48,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,-3.055555555555556e-12,147240000000000.0,5.508459657701712
4,4,3,285.7,42.43,1.9444444444444445e-12,4.444444444444445e-12,0,1,5,1555.79,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,-2.5000000000000003e-12,146931428571428.56,5.445537276863844
7,6,0,240.7,41.29,2.5e-12,1.6666666666666666e-12,1,2,1,1377.37,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,8.333333333333333e-13,96280000000000.0,5.722351474864977
3,0,1,127.9,8.5,1.1111111111111112e-12,2.2222222222222224e-12,0,1,3,765.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-1.1111111111111112e-12,115110000000000.0,5.9812353401094605
6,2,1,218.9,41.7,1.9444444444444445e-12,2.2222222222222224e-12,0,1,4,1319.6,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-2.777777777777779e-13,112577142857142.86,6.028323435358611
0,8,0,50.1,19.69,1.1111111111111112e-12,8.333333333333333e-13,1,0,2,359.57,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2.777777777777779e-13,45090000000000.0,7.177045908183632
3,2,3,234.0,7.51,2.5e-12,4.444444444444445e-12,0,1,4,1192.53,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,-1.944444444444445e-12,93600000000000.0,5.096282051282051
0,2,3,64.8,36.4,1.3888888888888889e-12,4.444444444444445e-12,0,1,4,433.2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,-3.055555555555556e-12,46656000000000.0,6.685185185185185
8,1,2,114.1,33.67,1.9444444444444445e-12,6.666666666666666e-12,0,1,4,671.51,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-4.722222222222222e-12,58680000000000.0,5.885276073619632
1,3,1,180.2,41.2,1.1111111111111112e-12,2.2222222222222224e-12,0,1,5,1124.6,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-1.1111111111111112e-12,162179999999999.97,6.2408435072142066
4,1,2,168.5,4.94,2.2222222222222224e-12,6.666666666666666e-12,0,1,4,857.32,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-4.444444444444444e-12,75825000000000.0,5.087952522255193
0,1,2,169.4,45.87,1.3888888888888889e-12,6.666666666666666e-12,0,1,4,984.61,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-5.2777777777777776e-12,121968000000000.0,5.812337662337662
7,1,3,235.3,12.14,2.2222222222222224e-12,4.444444444444445e-12,0,1,3,1212.92,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,-2.2222222222222224e-12,105885000000000.0,5.154781130471738
1,8,3,68.9,4.44,5.555555555555556e-13,4.444444444444445e-12,0,1,4,357.82,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-3.888888888888889e-12,124020000000000.0,5.1933236574746005
5,0,2,260.5,25.84,1.6666666666666666e-12,6.666666666666666e-12,0,1,5,1380.02,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,-5e-12,156300000000000.0,5.297581573896353
0,8,1,11.6,21.04,1.1111111111111112e-12,2.2222222222222224e-12,0,1,4,221.12,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-1.1111111111111112e-12,10440000000000.0,19.06206896551724
2,4,2,46.1,14.23,5.555555555555556e-13,6.666666666666666e-12,0,1,5,273.19,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,-6.1111111111111105e-12,82980000000000.0,5.926030368763557
6,2,1,291.2,44.98,3.888888888888889e-12,2.2222222222222224e-12,1,0,2,1632.7206,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,1.6666666666666666e-12,74880000000000.0,5.606870192307693
7,6,0,227.8,1.73,2.5e-12,1.6666666666666666e-12,1,0,3,1194.19,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,8.333333333333333e-13,91120000000000.02,5.242273924495171
5,2,1,45.6,41.9,1.1111111111111112e-12,2.2222222222222224e-12,0,1,5,453.7,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-1.1111111111111112e-12,41040000000000.0,9.94956140350877
0,7,1,135.0,5.09,1.6666666666666666e-12,2.2222222222222224e-12,0,1,5,790.27,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,-5.555555555555558e-13,81000000000000.0,5.853851851851852
6,7,2,3.6,41.06,2.777777777777778e-13,6.666666666666666e-12,0,1,4,139.18,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,-6.388888888888888e-12,12960000000000.0,38.66111111111111
2,8,0,156.8,12.71,2.2222222222222224e-12,1.3888888888888889e-12,1,2,1,872.13,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,8.333333333333335e-13,70560000000000.0,5.562053571428571
5,2,0,294.8,11.35,1.9444444444444445e-12,1.9444444444444445e-12,0,1,3,1558.05,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,0.0,151611428571428.56,5.28510854816825
3,1,0,194.4,18.6,1.3888888888888889e-12,1.3888888888888889e-12,0,1,4,1077.8,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,139968000000000.0,5.544238683127571
5,8,3,183.2,24.03,1.9444444444444445e-12,4.444444444444445e-12,0,1,4,988.09,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,-2.5000000000000003e-12,94217142857142.84,5.393504366812228
4,0,3,248.8,9.65,3.333333333333333e-12,4.444444444444445e-12,0,1,3,1272.95,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-1.1111111111111116e-12,74640000000000.02,5.116358520900321
3,4,1,173.4,46.16,1.3888888888888889e-12,2.2222222222222224e-12,0,1,4,1105.48,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,-8.333333333333335e-13,124848000000000.0,6.375317185697808
6,3,3,193.1,15.21,3.0555555555555552e-12,4.444444444444445e-12,0,1,4,1011.13,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,-1.3888888888888895e-12,63196363636363.64,5.236302433972035
6,6,0,89.9,9.74,8.333333333333333e-13,8.333333333333333e-13,1,0,2,528.72,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,107880000000000.02,5.8812013348164625
1,0,1,169.6,41.02,2.2222222222222224e-12,2.2222222222222224e-12,1,0,2,1071.06,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,76320000000000.0,6.315212264150944
7,0,0,220.7,14.45,2.2222222222222224e-12,1.6666666666666666e-12,1,0,2,1196.85,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,5.555555555555558e-13,99314999999999.98,5.4229723606705935
3,8,0,155.1,45.41,2.5e-12,1.3888888888888889e-12,1,0,3,961.73,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1.111111111111111e-12,62040000000000.0,6.200709219858156
2,6,3,122.5,41.87,1.6666666666666666e-12,4.444444444444445e-12,0,1,5,738.11,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,-2.777777777777778e-12,73500000000000.0,6.025387755102041
3,7,3,64.0,17.07,5.555555555555556e-13,4.444444444444445e-12,0,1,5,371.21,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,-3.888888888888889e-12,115200000000000.0,5.80015625
7,6,0,74.5,41.83,1.3888888888888889e-12,8.333333333333333e-13,1,0,2,547.99,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,5.555555555555556e-13,53640000000000.0,7.355570469798658
1,2,0,275.8,22.74,2.5e-12,1.9444444444444445e-12,1,0,2,1497.22,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,5.555555555555554e-13,110320000000000.02,5.428643944887599
0,6,0,39.9,11.24,1.6666666666666666e-12,5.555555555555556e-13,1,2,1,283.22,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1.111111111111111e-12,23940000000000.0,7.098245614035089
7,6,3,189.2,10.75,1.9444444444444445e-12,4.444444444444445e-12,0,1,3,978.25,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,-2.5000000000000003e-12,97302857142857.14,5.170454545454546
5,5,3,220.9,16.6,2.2222222222222224e-12,4.444444444444445e-12,0,1,5,1154.3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-2.2222222222222224e-12,99405000000000.0,5.2254413761883205
7,1,0,60.8,43.46,8.333333333333333e-13,8.333333333333333e-13,0,1,5,484.38,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0,72960000000000.0,7.966776315789474
5,0,1,52.5,35.84,2.777777777777778e-13,2.2222222222222224e-12,0,1,5,470.02,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,-1.9444444444444445e-12,189000000000000.0,8.952761904761905
7,2,3,63.5,32.78,2.777777777777778e-13,4.444444444444445e-12,0,1,3,415.84,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,-4.166666666666667e-12,228600000000000.0,6.548661417322834
1,8,0,164.8,23.65,1.3888888888888889e-12,1.3888888888888889e-12,1,0,2,944.95,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,118656000000000.02,5.733919902912621
7,8,3,58.1,39.76,1.6666666666666666e-12,4.444444444444445e-12,0,1,5,409.78,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,-2.777777777777778e-12,34860000000000.004,7.0530120481927705
2,8,3,84.3,17.73,8.333333333333333e-13,4.444444444444445e-12,0,1,5,474.69,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,-3.6111111111111114e-12,101160000000000.0,5.6309608540925264
2,8,2,107.1,8.66,1.6666666666666666e-12,6.666666666666666e-12,0,1,5,561.48,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-5e-12,64260000000000.0,5.242577030812325
5,7,1,13.2,3.93,8.333333333333333e-13,2.2222222222222224e-12,0,1,4,177.79,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,-1.388888888888889e-12,15840000000000.0,13.468939393939394
1,2,2,9.4,43.93,2.777777777777778e-13,6.666666666666666e-12,0,1,4,178.79,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-6.388888888888888e-12,33840000000000.0,19.020212765957446
6,3,1,3.6,0.67,5.555555555555556e-13,2.2222222222222224e-12,0,1,5,116.77,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,-1.6666666666666668e-12,6480000000000.0,32.43611111111111
1,8,2,265.5,49.21,3.0555555555555552e-12,6.666666666666666e-12,0,1,3,1475.13,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,-3.611111111111111e-12,86890909090909.1,5.556045197740113
5,6,1,275.5,49.52,3.6111111111111114e-12,2.2222222222222224e-12,1,2,1,1627.44,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1.388888888888889e-12,76292307692307.69,5.907223230490018
2,7,0,171.7,12.55,3.0555555555555552e-12,1.3888888888888889e-12,1,2,1,946.15,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.6666666666666664e-12,56192727272727.27,5.510483401281305
0,5,1,13.8,42.85,0.0,2.2222222222222224e-12,0,1,5,297.55,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-2.2222222222222224e-12,inf,21.56159420289855
8,3,1,159.0,22.25,1.9444444444444445e-12,2.2222222222222224e-12,0,1,5,961.75,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,-2.777777777777779e-13,81771428571428.58,6.04874213836478
1,8,3,263.5,45.38,1.6666666666666666e-12,4.444444444444445e-12,0,1,4,1453.64,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-2.777777777777778e-12,158100000000000.0,5.516660341555977
1,3,2,256.0,19.21,4.166666666666666e-12,6.666666666666666e-12,0,1,5,1337.63,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-2.5000000000000003e-12,61440000000000.01,5.2251171875
0,1,1,177.6,25.94,2.2222222222222224e-12,2.2222222222222224e-12,1,2,2,1065.82,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.0,79920000000000.0,6.0012387387387385
8,8,2,36.1,37.17,5.555555555555556e-13,6.666666666666666e-12,0,1,4,292.01,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,-6.1111111111111105e-12,64980000000000.0,8.088919667590027
0,0,1,103.8,31.14,8.333333333333333e-13,2.2222222222222224e-12,0,1,5,712.42,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,-1.388888888888889e-12,124560000000000.0,6.863391136801541
1,3,0,296.8,10.63,3.0555555555555552e-12,1.9444444444444445e-12,1,2,1,1565.89,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1.1111111111111108e-12,97134545454545.47,5.275909703504043
3,1,2,247.8,19.91,1.6666666666666666e-12,6.666666666666666e-12,0,1,5,1298.73,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,-5e-12,148680000000000.03,5.241041162227603
1,1,2,215.6,24.13,1.3888888888888889e-12,6.666666666666666e-12,0,1,5,1150.39,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,-5.2777777777777776e-12,155232000000000.0,5.335760667903526
3,6,2,95.7,36.72,1.1111111111111112e-12,6.666666666666666e-12,0,1,5,588.66,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,-5.555555555555555e-12,86130000000000.0,6.1510971786833855
1,5,3,56.6,2.13,5.555555555555556e-13,4.444444444444445e-12,0,1,5,289.39,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,-3.888888888888889e-12,101880000000000.0,5.112897526501766
2,2,3,129.0,48.71,1.9444444444444445e-12,4.444444444444445e-12,0,1,3,791.13,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-2.5000000000000003e-12,66342857142857.14,6.132790697674419
6,1,0,70.9,21.35,1.3888888888888889e-12,8.333333333333333e-13,1,0,2,468.55,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,5.555555555555556e-13,51048000000000.01,6.608603667136812
4,5,0,101.3,20.35,1.6666666666666666e-12,1.1111111111111112e-12,1,2,1,617.55,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,5.555555555555554e-13,60780000000000.0,6.096248766041461
7,1,2,243.4,43.53,3.6111111111111114e-12,6.666666666666666e-12,0,1,5,1347.59,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,-3.055555555555555e-12,67403076923076.92,5.5365242399342645
8,8,2,52.3,24.45,5.555555555555556e-13,6.666666666666666e-12,0,1,5,334.85,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,-6.1111111111111105e-12,94139999999999.98,6.402485659655833
0,5,2,75.9,29.71,1.9444444444444445e-12,6.666666666666666e-12,0,1,4,468.63,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,-4.722222222222222e-12,39034285714285.72,6.174308300395256
4,5,3,77.3,35.7,1.1111111111111112e-12,4.444444444444445e-12,0,1,4,493.6,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,-3.3333333333333335e-12,69569999999999.99,6.3855109961190175
1,2,0,274.3,15.0,1.9444444444444445e-12,1.9444444444444445e-12,0,1,4,1466.5,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,141068571428571.44,5.34633612832665
5,3,3,31.7,49.03,1.3888888888888889e-12,4.444444444444445e-12,0,1,5,305.59,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-3.055555555555556e-12,22824000000000.0,9.640063091482649
7,2,2,138.3,41.25,2.5e-12,6.666666666666666e-12,0,1,4,815.25,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-4.166666666666667e-12,55320000000000.01,5.894793926247288
0,7,2,279.3,40.2,1.9444444444444445e-12,6.666666666666666e-12,0,1,5,1517.1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-4.722222222222222e-12,143640000000000.0,5.431793770139635
8,7,2,258.4,4.66,3.0555555555555552e-12,6.666666666666666e-12,0,1,3,1305.98,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-3.611111111111111e-12,84567272727272.73,5.054102167182663
8,6,2,197.9,23.79,1.3888888888888889e-12,6.666666666666666e-12,0,1,3,1060.87,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-5.2777777777777776e-12,142488000000000.0,5.360636685194542
